ID,date,meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,special_event,past_waste_kg,staff_experience,waste_category,season,month
261,2022-04-08,287.0,9,15.63850356,71.66702737,4,0,9.785178381,Beginner,Meat,Spring,4
262,2022-04-09,373.5128491620112,10,14.02063673,34.93242382,5,0,10.13629862,Beginner,Vegetables,Spring,4
263,2022-04-09,479.0,10,14.02063673,34.93242382,5,0,10.13629862,Beginner,Vegetables,Spring,4
264,2022-04-10,140.0,14,26.28798667,60.79125668701551,6,0,47.3471717,Intermediate,Meat,Spring,4
265,2022-04-10,373.5128491620112,14,26.28798667,84.64059477,6,0,47.3471717,Intermediate,Meat,Spring,4
266,2022-04-11,256.0,10,18.1481366,57.86599417,0,0,44.26947825,Beginner,Meat,Spring,4
267,2022-04-11,256.0,10,18.1481366,57.86599417,0,0,44.26947825,Beginner,Meat,Spring,4
268,2022-04-12,114.0,8,24.75659847,38.25142649,1,0,25.34389686,Beginner,Meat,Spring,4
269,2022-04-12,114.0,8,24.75659847,38.25142649,1,0,25.34389686,Beginner,Meat,Spring,4
271,2022-04-14,164.0,8,34.60878519,60.79125668701551,3,0,5.008393768,Beginner,Grains,Spring,4
270,2022-04-14,164.0,8,34.60878519,39.88948052,3,0,5.008393768,Beginner,Grains,Spring,4
272,2022-04-15,444.0,5,13.73951607,40.23491469,4,0,32.62907553,Beginner,Meat,Spring,4
273,2022-04-15,444.0,5,13.73951607,40.23491469,4,0,32.62907553,Beginner,Meat,Spring,4
274,2022-04-17,108.0,5,27.01141566,56.71476674,6,0,25.58493751,Beginner,Meat,Spring,4
275,2022-04-17,108.0,5,27.01141566,56.71476674,6,0,25.58493751,Beginner,Meat,Spring,4
276,2022-04-18,443.0,16,19.8886271,77.32813583,0,0,22.86265878,Beginner,Vegetables,Spring,4
277,2022-04-18,443.0,16,19.8886271,77.32813583,0,0,22.86265878,Beginner,Vegetables,Spring,4
278,2022-04-20,235.0,5,28.0471907,70.58558174,2,0,23.67321962,Intermediate,Dairy,Spring,4
279,2022-04-20,235.0,5,28.0471907,70.58558174,2,0,23.67321962,Intermediate,Dairy,Spring,4
280,2022-04-21,162.0,14,26.42459644,37.90160631,3,0,37.87216149,Beginner,Vegetables,Spring,4
281,2022-04-21,162.0,14,26.42459644,37.90160631,3,0,37.87216149,Beginner,Vegetables,Spring,4
283,2022-04-22,238.0,18,28.92648169,44.05106681,4,0,11.09099457,Beginner,Vegetables,Spring,4
282,2022-04-22,238.0,18,28.92648169,44.05106681,4,0,11.09099457,Beginner,Vegetables,Spring,4
285,2022-04-23,180.0,10,33.81621595,77.20502011,5,0,13.89376493,Expert,Meat,Spring,4
284,2022-04-23,180.0,10,33.81621595,77.20502011,5,0,13.89376493,Expert,Meat,Spring,4
286,2022-04-24,491.0,9,32.69546632,88.24597239,6,0,13.12332028,Beginner,Meat,Spring,4
287,2022-04-24,491.0,9,32.69546632,88.24597239,6,0,13.12332028,Beginner,Meat,Spring,4
288,2022-04-25,262.0,18,28.1071327,45.76053856,0,0,16.81117633,Intermediate,Grains,Spring,4
289,2022-04-25,262.0,18,28.1071327,45.76053856,0,0,16.81117633,Intermediate,Grains,Spring,4
290,2022-04-26,388.0,15,28.72904098,46.29412589,1,0,28.63662885,Expert,Dairy,Spring,4
291,2022-04-26,388.0,15,28.72904098,46.29412589,1,0,28.63662885,Expert,Dairy,Spring,4
292,2022-04-27,478.0,19,13.64805185,58.37382797,2,0,10.00439363,Intermediate,Vegetables,Spring,4
293,2022-04-27,373.5128491620112,19,13.64805185,58.37382797,2,0,10.00439363,Intermediate,Vegetables,Spring,4
294,2022-04-28,360.0,8,12.56981011,89.03041877,3,0,44.06761829,Intermediate,Dairy,Spring,4
295,2022-04-28,360.0,8,12.56981011,89.03041877,3,0,44.06761829,Intermediate,Dairy,Spring,4
296,2022-04-29,330.0,17,24.27261255,46.13753675,4,0,18.38126891,Intermediate,Meat,Spring,4
297,2022-04-29,330.0,17,24.27261255,46.13753675,4,0,18.38126891,Intermediate,Meat,Spring,4
299,2022-04-30,140.0,15,10.45919092,54.41831458,5,0,12.31420944,Intermediate,Meat,Spring,4
298,2022-04-30,140.0,15,10.45919092,54.41831458,5,0,12.31420944,Intermediate,Meat,Spring,4
300,2022-05-01,127.0,7,22.05890954,83.48880094,6,0,35.40295893,Intermediate,Dairy,Spring,5
301,2022-05-01,127.0,7,22.05890954,83.48880094,6,0,35.40295893,Intermediate,Dairy,Spring,5
302,2022-05-03,300.0,10,18.65041419,32.3859579,1,0,32.89858542,Intermediate,Meat,Spring,5
303,2022-05-03,300.0,10,18.65041419,32.3859579,1,0,32.89858542,Intermediate,Meat,Spring,5
304,2022-05-04,427.0,6,29.39511839,66.24430062,2,0,36.41892938,Intermediate,Dairy,Spring,5
305,2022-05-04,427.0,6,29.39511839,66.24430062,2,0,36.41892938,Intermediate,Dairy,Spring,5
306,2022-05-05,367.0,12,33.53093761,84.44280988,3,0,14.67124391,Beginner,Vegetables,Spring,5
307,2022-05-05,367.0,12,33.53093761,84.44280988,3,0,14.67124391,Beginner,Vegetables,Spring,5
308,2022-05-06,132.0,14,11.8104068,44.33139962,4,0,6.888383305,Expert,Dairy,Spring,5
309,2022-05-06,132.0,14,11.8104068,44.33139962,4,0,6.888383305,Expert,Dairy,Spring,5
310,2022-05-07,147.0,9,23.35605515,58.17850648,5,0,21.36404115,Beginner,Meat,Spring,5
311,2022-05-07,147.0,9,23.35605515,58.17850648,5,0,21.36404115,Beginner,Dairy,Spring,5
313,2022-05-08,161.0,11,32.06333715,57.0279181,6,0,9.436740361,Intermediate,Meat,Spring,5
312,2022-05-08,161.0,11,32.06333715,57.0279181,6,0,9.436740361,Intermediate,Meat,Spring,5
314,2022-05-09,315.0,14,12.06271336,58.37828077,0,0,10.24150324,Beginner,Meat,Spring,5
315,2022-05-09,315.0,14,12.06271336,58.37828077,0,0,10.24150324,Beginner,Meat,Spring,5
316,2022-05-10,392.0,16,30.61285117,67.35118174,1,0,16.44175542,Intermediate,Grains,Spring,5
317,2022-05-10,392.0,16,30.61285117,67.35118174,1,0,16.44175542,Intermediate,Grains,Spring,5
318,2022-05-11,198.0,6,18.94503377,58.18462578,2,0,18.29605661,Expert,Grains,Spring,5
319,2022-05-11,198.0,6,18.94503377,58.18462578,2,0,18.29605661,Pro,Grains,Spring,5
320,2022-05-12,271.0,17,18.05236756,56.84808848,3,0,28.84866535,Expert,Meat,Spring,5
321,2022-05-12,271.0,17,18.05236756,56.84808848,3,0,28.84866535,Expert,Meat,Spring,5
322,2022-05-14,313.0,6,15.02147725,65.45204648,5,0,31.67469234,Expert,Dairy,Spring,5
323,2022-05-14,313.0,6,15.02147725,65.45204648,5,0,31.67469234,Expert,Dairy,Spring,5
325,2022-05-15,134.0,8,27.32984852,62.2204493,6,0,11.67621518,Beginner,Meat,Spring,5
324,2022-05-15,134.0,8,27.32984852,62.2204493,6,0,11.67621518,Beginner,Meat,Spring,5
327,2022-05-16,326.0,5,30.5360182,81.24815986,0,0,12.74387146,Intermediate,Vegetables,Spring,5
326,2022-05-16,326.0,5,30.5360182,81.24815986,0,0,12.74387146,Intermediate,Vegetables,Spring,5
328,2022-05-17,200.0,19,11.02958738,32.96981121,1,0,44.54461624,Intermediate,Meat,Spring,5
329,2022-05-17,200.0,19,11.02958738,32.96981121,1,0,44.54461624,Intermediate,Meat,Spring,5
330,2022-05-18,230.0,9,26.75963646,79.99902429,2,1,30.12585418,Expert,Meat,Spring,5
331,2022-05-18,230.0,9,26.75963646,79.99902429,2,1,30.12585418,Expert,Meat,Spring,5
332,2022-05-19,356.0,13,48.4923472875,80.63547676,3,0,44.14720248,Intermediate,Meat,Spring,5
333,2022-05-19,356.0,13,48.4923472875,80.63547676,3,0,44.14720248,Intermediate,Meat,Spring,5
334,2022-05-20,104.0,5,13.10549917,47.09448129,4,0,21.71959301,Beginner,Dairy,Spring,5
335,2022-05-20,104.0,5,13.10549917,47.09448129,4,0,21.71959301,Beginner,Dairy,Spring,5
336,2022-05-21,317.0,13,32.40553257,57.7711173,5,1,32.64800033,Intermediate,Vegetables,Spring,5
337,2022-05-21,317.0,13,32.40553257,57.7711173,5,1,32.64800033,Intermediate,Vegetables,Spring,5
339,2022-05-22,354.0,15,24.86941593,56.31230931,6,0,28.56485372,Intermediate,Meat,Spring,5
338,2022-05-22,354.0,15,24.86941593,56.31230931,6,0,28.56485372,Intermediate,Meat,Spring,5
341,2022-05-23,497.0,19,25.41511455,43.11059006,0,1,19.36055704,Expert,Meat,Spring,5
340,2022-05-23,497.0,19,25.41511455,43.11059006,0,1,19.36055704,Expert,Meat,Spring,5
342,2022-05-24,458.0,12,25.32360437,53.80781083,1,0,26.14619174,Intermediate,Meat,Spring,5
343,2022-05-24,458.0,12,25.32360437,53.80781083,1,0,26.14619174,Intermediate,Meat,Spring,5
344,2022-05-25,382.0,10,17.47089716,32.66326633,2,0,27.61208946,Intermediate,Vegetables,Spring,5
345,2022-05-25,382.0,10,17.47089716,32.66326633,2,0,27.61208946,Intermediate,Vegetables,Spring,5
346,2022-05-26,492.0,11,33.38004538,46.66932437,3,0,14.03469386,Beginner,Vegetables,Spring,5
347,2022-05-26,492.0,11,33.38004538,46.66932437,3,0,14.03469386,Beginner,Vegetables,Spring,5
348,2022-05-27,306.0,7,33.68376157,79.00093053,4,0,19.17546676,Expert,Vegetables,Spring,5
349,2022-05-27,306.0,7,33.68376157,79.00093053,4,0,19.17546676,Expert,Vegetables,Spring,5
350,2022-05-28,114.0,18,25.63261651,47.07373811,5,0,40.61343877,Beginner,Grains,Spring,5
351,2022-05-28,114.0,18,25.63261651,47.07373811,5,0,40.61343877,Beginner,Grains,Spring,5
352,2022-05-29,445.0,19,29.58556815,79.09240012,6,0,46.21047078,Intermediate,Grains,Spring,5
353,2022-05-29,445.0,19,29.58556815,79.09240012,6,0,46.21047078,Intermediate,Grains,Spring,5
355,2022-05-30,141.0,5,25.30644965,61.89596788,0,0,21.19073421,Expert,Meat,Spring,5
354,2022-05-30,141.0,5,25.30644965,61.89596788,0,0,21.19073421,Expert,Meat,Spring,5
356,2022-05-31,479.0,9,22.10996119,82.79176064,1,0,18.8137527,Expert,Vegetables,Spring,5
357,2022-05-31,479.0,12,22.10996119,82.79176064,1,0,26.997533876241413,Expert,Vegetables,Spring,5
358,2022-06-01,278.0,18,26.52050296,64.48677326,2,0,13.78387241,Intermediate,Vegetables,Summer,6
359,2022-06-01,278.0,18,26.52050296,64.48677326,2,0,13.78387241,Intermediate,Vegetables,Summer,6
360,2022-06-03,451.0,16,24.93689657,70.52521245,4,1,19.53948657,Intermediate,Meat,Summer,6
361,2022-06-03,451.0,16,24.93689657,70.52521245,4,1,19.53948657,Beginner,Meat,Summer,6
362,2022-06-04,330.0,6,29.59581384,32.69121408,5,0,49.44872926,Intermediate,Meat,Summer,6
363,2022-06-04,330.0,6,29.59581384,32.69121408,5,0,49.44872926,Intermediate,Meat,Summer,6
364,2022-06-05,340.0,18,22.02259579,57.03582114,6,0,19.65581609,Expert,Vegetables,Summer,6
365,2022-06-05,340.0,18,22.02259579,57.03582114,6,0,19.65581609,Expert,Vegetables,Summer,6
367,2022-06-06,151.0,9,11.01885265,85.76560167,0,0,22.73612211,Intermediate,Meat,Summer,6
366,2022-06-06,151.0,9,11.01885265,85.76560167,0,0,22.73612211,Intermediate,Meat,Summer,6
369,2022-06-08,487.0,15,20.96518041,53.39234118,2,0,41.07579319,Expert,Meat,Summer,6
368,2022-06-08,487.0,15,20.96518041,53.39234118,2,0,41.07579319,Expert,Meat,Summer,6
370,2022-06-09,321.0,13,28.120664,73.79161853,3,0,26.12833994,Expert,Grains,Summer,6
371,2022-06-09,321.0,13,28.120664,73.79161853,3,0,26.12833994,Pro,Grains,Summer,6
372,2022-06-10,330.0,6,24.83196621,82.93551337,4,0,24.01952152,Expert,Meat,Summer,6
373,2022-06-10,330.0,6,24.83196621,82.93551337,4,0,24.01952152,Expert,Meat,Summer,6
374,2022-06-11,336.0,16,26.25735465,70.25658028,5,0,49.80370251,Beginner,Meat,Summer,6
375,2022-06-11,336.0,16,26.25735465,70.25658028,5,0,49.80370251,Beginner,Meat,Summer,6
376,2022-06-12,242.0,7,21.98197321,45.49039525,6,0,5.472213851,Beginner,Vegetables,Summer,6
377,2022-06-12,242.0,7,21.98197321,45.49039525,6,0,5.472213851,Beginner,Vegetables,Summer,6
378,2022-06-13,270.0,7,25.39355055,70.47647117,0,0,45.277938,Beginner,Vegetables,Summer,6
379,2022-06-13,270.0,7,25.39355055,70.47647117,0,0,45.277938,Beginner,Vegetables,Summer,6
380,2022-06-14,128.0,5,18.22543595,47.80365847,1,0,11.71133717,Expert,Grains,Summer,6
381,2022-06-14,128.0,5,18.22543595,47.80365847,1,0,11.71133717,Expert,Grains,Summer,6
383,2022-06-15,135.0,12,21.75456482,73.10575379,2,0,40.36663743,Intermediate,Dairy,Summer,6
382,2022-06-15,135.0,12,21.75456482,73.10575379,2,0,40.36663743,Intermediate,Dairy,Summer,6
384,2022-06-16,112.0,10,28.60697664,87.24198766,3,0,32.80692019,Expert,Dairy,Summer,6
385,2022-06-16,112.0,10,28.60697664,87.24198766,3,0,32.80692019,Expert,Dairy,Summer,6
386,2022-06-17,259.0,16,31.79581947,73.28360707,4,0,20.38312785,Intermediate,Dairy,Summer,6
387,2022-06-17,259.0,16,31.79581947,73.28360707,4,0,20.38312785,Intermediate,Dairy,Summer,6
388,2022-06-18,426.0,17,20.84138335,81.77283017,5,0,44.324373,Beginner,Meat,Summer,6
389,2022-06-18,426.0,17,20.84138335,81.77283017,5,0,44.324373,Beginner,Meat,Summer,6
390,2022-06-19,286.0,12,11.09154144,30.12623059,6,0,5.580825259,Intermediate,Meat,Summer,6
391,2022-06-19,286.0,12,11.09154144,30.12623059,6,0,5.580825259,Intermediate,Meat,Summer,6
392,2022-06-20,342.0,15,14.0418136,73.05432748,0,0,15.20107934,Intermediate,Meat,Summer,6
393,2022-06-20,342.0,15,14.0418136,73.05432748,0,0,15.20107934,Intermediate,Meat,Summer,6
394,2022-06-21,185.0,13,10.52152848,79.77525341,1,0,30.51017583,Intermediate,Meat,Summer,6
395,2022-06-21,373.5128491620112,13,10.52152848,79.77525341,1,0,30.51017583,Intermediate,Meat,Summer,6
397,2022-06-24,269.0,16,23.56196589,45.4016537,4,0,6.084958703,Beginner,Grains,Summer,6
396,2022-06-24,269.0,16,23.56196589,45.4016537,4,0,6.084958703,Beginner,Wheat,Summer,6
398,2022-06-25,144.0,18,22.33192117,69.91752612,5,0,10.24065187,Expert,Meat,Summer,6
399,2022-06-25,144.0,18,22.33192117,69.91752612,5,0,10.24065187,Expert,Meat,Summer,6
400,2022-06-26,161.0,7,12.03816224,78.02129274,6,0,10.71933081,Beginner,Vegetables,Summer,6
401,2022-06-26,161.0,7,12.03816224,78.02129274,6,0,10.71933081,Beginner,Vegetables,Summer,6
402,2022-06-27,233.0,9,20.08153403,69.75987078,0,0,13.51776407,Intermediate,Vegetables,Summer,6
403,2022-06-27,233.0,9,20.08153403,69.75987078,0,0,13.51776407,Intermediate,Vegetables,Summer,6
404,2022-06-28,383.0,9,15.51402812,35.53708752,1,0,25.66991484,Intermediate,Meat,Summer,6
405,2022-06-28,383.0,9,15.51402812,35.53708752,1,0,25.66991484,Intermediate,Meat,Summer,6
406,2022-06-29,127.0,9,20.45999472,65.77929113,2,0,38.84579148,Intermediate,Grains,Summer,6
407,2022-06-29,127.0,9,20.45999472,65.77929113,2,0,38.84579148,Intermediate,Grains,Summer,6
408,2022-06-30,207.0,7,15.08945701,62.9750194,3,0,45.74924771,Intermediate,Vegetables,Summer,6
409,2022-06-30,207.0,7,15.08945701,62.9750194,3,0,45.74924771,Intermediate,Vegetables,Summer,6
411,2022-07-01,143.0,15,31.01131016,84.01927608,4,0,42.59176386,Intermediate,Grains,Summer,7
410,2022-07-01,143.0,15,31.01131016,84.01927608,4,0,42.59176386,Intermediate,Grains,Summer,7
412,2022-07-02,439.0,18,14.35483341,54.25438378,5,0,13.85995423,Beginner,Grains,Summer,7
413,2022-07-02,439.0,18,14.35483341,54.25438378,5,0,13.85995423,Beginner,Grains,Summer,7
414,2022-07-03,385.0,14,34.01951379,49.26486583,6,0,24.85177485,Intermediate,Meat,Summer,7
415,2022-07-03,385.0,14,34.01951379,49.26486583,6,0,24.85177485,Intermediate,Meat,Summer,7
416,2022-07-04,430.0,18,20.39768415,74.99104587,0,0,13.9735219,Pro,Grains,Summer,7
417,2022-07-04,430.0,18,20.39768415,74.99104587,0,0,13.9735219,Expert,Grains,Summer,7
418,2022-07-05,227.0,8,31.1561323,54.76051957,1,0,16.90123175,Intermediate,Meat,Summer,7
419,2022-07-05,227.0,8,31.1561323,54.76051957,1,0,16.90123175,Intermediate,Meat,Summer,7
420,2022-07-06,447.0,13,25.71912046,68.7657705,2,0,27.65961417,Beginner,Grains,Summer,7
421,2022-07-06,447.0,13,25.71912046,68.7657705,2,0,27.65961417,Beginner,Grains,Summer,7
422,2022-07-08,289.0,14,29.1930972,83.28234386,4,0,14.81784483,Intermediate,Meat,Summer,7
423,2022-07-08,289.0,14,29.1930972,83.28234386,4,0,14.81784483,Intermediate,Meat,Summer,7
425,2022-07-09,324.0,13,22.62112205,65.92154414,5,0,47.09201726,Beginner,Meat,Summer,7
424,2022-07-09,324.0,13,22.62112205,65.92154414,5,0,47.09201726,Beginner,Meat,Summer,7
426,2022-07-10,484.0,6,23.58251308,60.1292166,6,0,25.97523317,Beginner,Vegetables,Summer,7
427,2022-07-10,484.0,6,23.58251308,60.1292166,6,0,25.97523317,Beginner,Vegetables,Summer,7
428,2022-07-11,476.0,12,22.8498967,38.33227958,0,0,25.04239367,Expert,Meat,Summer,7
429,2022-07-11,476.0,12,22.8498967,38.33227958,0,0,25.04239367,Expert,Meat,Summer,7
430,2022-07-12,382.0,12,24.70145945,36.9442564,1,0,5.655521964,Intermediate,Vegetables,Summer,7
431,2022-07-12,382.0,12,24.70145945,36.9442564,1,0,5.655521964,Intermediate,Vegetables,Summer,7
432,2022-07-13,220.0,11,10.73486114,39.25929392,2,0,16.13298862,Beginner,Dairy,Summer,7
433,2022-07-13,220.0,11,10.73486114,39.25929392,2,0,16.13298862,Beginner,Dairy,Summer,7
434,2022-07-15,332.0,18,25.15471784,68.27262556,4,0,12.40827927,Expert,Barley,Summer,7
435,2022-07-15,332.0,18,25.15471784,68.27262556,4,0,12.40827927,Expert,Grains,Summer,7
436,2022-07-16,696.0,7,24.94308913,74.45887502,5,0,23.68062228,Beginner,Meat,Summer,7
437,2022-07-16,696.0,7,24.94308913,74.45887502,5,0,23.68062228,Beginner,Meat,Summer,7
439,2022-07-17,458.0,17,29.82390237,61.79949138,6,0,5.644890764,Intermediate,Dairy,Summer,7
438,2022-07-17,458.0,17,29.82390237,61.79949138,6,0,5.644890764,Intermediate,Dairy,Summer,7
440,2022-07-18,297.0,10,26.37523347,79.74106395,0,0,26.52509668,Intermediate,Meat,Summer,7
441,2022-07-18,297.0,10,26.37523347,79.74106395,0,0,26.52509668,Intermediate,Meat,Summer,7
442,2022-07-19,236.0,5,34.80333291,89.4757936,1,0,5.945949803,Expert,Vegetables,Summer,7
443,2022-07-19,236.0,5,34.80333291,89.4757936,1,0,5.945949803,Expert,Vegetables,Summer,7
444,2022-07-20,417.0,11,17.09636322,79.20075775,2,1,41.88242989,Intermediate,Meat,Summer,7
445,2022-07-20,417.0,11,17.09636322,79.20075775,2,1,41.88242989,Intermediate,Meat,Summer,7
446,2022-07-21,264.0,19,18.97877574,71.69294242,3,0,42.11841954,Expert,Vegetables,Summer,7
447,2022-07-21,264.0,19,18.97877574,71.69294242,3,0,26.997533876241413,Expert,Vegetables,Summer,7
448,2022-07-22,324.0,19,19.5961788,61.94956197,4,0,40.44839847,Intermediate,Meat,Summer,7
449,2022-07-22,324.0,19,19.5961788,61.94956197,4,0,40.44839847,Intermediate,Meat,Summer,7
450,2022-07-23,406.0,5,21.64532018,56.9311843,5,0,17.7513831,Expert,Meat,Summer,7
451,2022-07-23,406.0,5,21.64532018,56.9311843,5,0,17.7513831,Expert,Meat,Summer,7
452,2022-07-24,333.0,13,30.89995159,35.06354283,6,0,42.67567482,Intermediate,Dairy,Summer,7
453,2022-07-24,333.0,13,30.89995159,35.06354283,6,0,42.67567482,Intermediate,Dairy,Summer,7
455,2022-07-25,271.0,5,15.89480235,53.9621249,0,0,29.43491597,Beginner,Meat,Summer,7
454,2022-07-25,271.0,5,15.89480235,53.9621249,0,0,29.43491597,Beginner,Grains,Summer,7
456,2022-07-26,251.0,5,29.40000518,84.60807821,1,0,21.8213649,Beginner,Vegetables,Summer,7
457,2022-07-26,251.0,5,29.40000518,84.60807821,1,0,21.8213649,Beginner,Vegetables,Summer,7
458,2022-07-27,414.0,19,20.13275458,78.48135779,2,0,33.13984819,Expert,Dairy,Summer,7
459,2022-07-27,414.0,19,20.13275458,78.48135779,2,0,33.13984819,Expert,Dairy,Summer,7
460,2022-07-28,473.0,11,25.04638459,42.9630819,3,0,5.555347073,Beginner,Meat,Summer,7
461,2022-07-28,473.0,11,25.04638459,42.9630819,3,0,5.555347073,Beginner,Meat,Summer,7
462,2022-07-29,259.0,6,25.81351333,57.99646708,4,0,11.43323949,Intermediate,Grains,Summer,7
463,2022-07-29,259.0,6,25.81351333,57.99646708,4,0,11.43323949,Intermediate,Grains,Summer,7
464,2022-07-30,195.0,18,19.32121593,79.00339215,5,0,38.40320922,Intermediate,Dairy,Summer,7
465,2022-07-30,195.0,18,19.32121593,79.00339215,5,0,38.40320922,Intermediate,Dairy,Summer,7
466,2022-08-01,279.0,12,20.32577937,53.24355514,0,0,31.91041028,Beginner,Meat,Summer,8
467,2022-08-01,279.0,12,20.32577937,53.24355514,0,0,31.91041028,Beginner,Meat,Summer,8
469,2022-08-02,212.0,12,11.72831965,81.11047421,1,0,22.32961713,Expert,Meat,Summer,8
468,2022-08-02,212.0,12,11.72831965,81.11047421,1,0,22.32961713,Expert,Meat,Summer,8
470,2022-08-03,417.0,7,20.92913472,54.23387185,2,0,43.46626005,Beginner,Vegetables,Summer,8
471,2022-08-03,417.0,7,20.92913472,54.23387185,2,0,43.46626005,Beginner,Vegetables,Summer,8
472,2022-08-04,696.0,11,12.43483481,34.65687868,3,0,47.85868877,Intermediate,Grains,Summer,8
473,2022-08-04,696.0,11,12.43483481,34.65687868,3,0,47.85868877,Intermediate,Grains,Summer,8
474,2022-08-05,367.0,7,20.12551998,62.55206211,4,0,44.76041278,Beginner,Grains,Summer,8
475,2022-08-05,367.0,7,20.12551998,62.55206211,4,0,44.76041278,Beginner,Grains,Summer,8
476,2022-08-07,485.0,10,24.48537248,65.41713258,6,0,13.73732911,Expert,Meat,Summer,8
477,2022-08-07,485.0,10,24.48537248,65.41713258,6,0,13.73732911,Expert,Meat,Summer,8
478,2022-08-10,200.0,7,26.30308114,57.00740167,2,0,6.161422679,Intermediate,Meat,Summer,8
479,2022-08-10,200.0,7,26.30308114,57.00740167,2,0,6.161422679,Intermediate,Meat,Summer,8
480,2022-08-11,212.0,12,17.80370142,64.75598123,3,0,29.89807878,Intermediate,Meat,Summer,8
481,2022-08-11,212.0,12,17.80370142,64.75598123,3,0,29.89807878,Intermediate,Meat,Summer,8
483,2022-08-16,229.0,17,24.9678495,52.20314008,1,0,10.1093289,Intermediate,Meat,Summer,8
482,2022-08-16,229.0,17,24.9678495,52.20314008,1,0,10.1093289,Intermediate,Meat,Summer,8
484,2022-08-17,696.0,5,19.91649441,31.6452186,2,0,46.28943543,Expert,Meat,Summer,8
485,2022-08-17,696.0,5,19.91649441,31.6452186,2,0,46.28943543,Expert,Meat,Summer,8
486,2022-08-18,153.0,8,15.92569643,53.57845352,3,0,40.001506,Beginner,Dairy,Summer,8
487,2022-08-18,153.0,8,15.92569643,60.79125668701551,3,0,40.001506,Beginner,Dairy,Summer,8
488,2022-08-19,442.0,18,15.86685096,61.54875593,4,0,42.00526002,Intermediate,Meat,Summer,8
489,2022-08-19,442.0,18,15.86685096,61.54875593,4,0,42.00526002,Intermediate,Meat,Summer,8
490,2022-08-20,323.0,11,32.09274174,60.70088319,5,0,45.62437046,Expert,Dairy,Summer,8
491,2022-08-20,323.0,11,32.09274174,60.70088319,5,0,45.62437046,Expert,Dairy,Summer,8
492,2022-08-21,373.5128491620112,15,21.05060934,39.93770082,6,0,28.6204994,Beginner,Meat,Summer,8
493,2022-08-21,324.0,15,21.05060934,39.93770082,6,0,28.6204994,Beginner,Meat,Summer,8
494,2022-08-22,484.0,8,18.27223407,68.74443061,0,0,25.30369362,Beginner,Vegetables,Summer,8
495,2022-08-22,484.0,8,18.27223407,68.74443061,0,0,25.30369362,Beginner,Vegetables,Summer,8
497,2022-08-23,225.0,17,21.21943935,32.68670703,1,0,19.86761631,Beginner,Meat,Summer,8
496,2022-08-23,225.0,17,21.21943935,32.68670703,1,0,19.86761631,Beginner,Meat,Summer,8
498,2022-08-24,229.0,10,26.73476004,75.71440921,2,0,31.51465765,Intermediate,Dairy,Summer,8
499,2022-08-24,229.0,12,26.73476004,75.71440921,2,0,26.997533876241413,Intermediate,Dairy,Summer,8
500,2022-08-25,152.0,13,13.64391421,86.79866604,3,0,25.44252786,Beginner,Grains,Summer,8
501,2022-08-25,373.5128491620112,13,13.64391421,86.79866604,3,0,25.44252786,Beginner,Barley,Summer,8
502,2022-08-27,317.0,17,24.69710928,61.0343629,5,0,47.16175387,Intermediate,Vegetables,Summer,8
503,2022-08-27,317.0,17,24.69710928,61.0343629,5,0,47.16175387,Intermediate,Vegetables,Summer,8
504,2022-08-28,259.0,9,48.4923472875,52.73461668,6,0,49.28141814,Beginner,Meat,Summer,8
505,2022-08-28,259.0,9,48.4923472875,52.73461668,6,0,49.28141814,Beginner,Meat,Summer,8
506,2022-08-29,297.0,12,16.31319455,30.40262342,0,0,26.997533876241413,Pro,Grains,Summer,8
507,2022-08-29,297.0,15,16.31319455,30.40262342,0,0,40.84179752,Expert,Grains,Summer,8
508,2022-08-30,346.0,11,18.9812687,53.15247017,1,1,39.05411406,Intermediate,Vegetables,Summer,8
509,2022-08-30,346.0,12,18.9812687,53.15247017,1,1,26.997533876241413,Intermediate,Vegetables,Summer,8
511,2022-08-31,423.0,5,19.48396475,77.50321556,2,0,35.62511728,Intermediate,Grains,Summer,8
510,2022-08-31,423.0,5,19.48396475,77.50321556,2,0,35.62511728,Intermediate,Grains,Summer,8
512,2022-09-01,302.0,18,25.13845394,65.75933053,3,1,12.47336836,Beginner,Meat,Autumn,9
513,2022-09-01,302.0,18,25.13845394,60.79125668701551,3,1,12.47336836,Beginner,Meat,Autumn,9
514,2022-09-02,283.0,8,18.91830133,36.07559488,4,1,7.659761939,Beginner,Dairy,Autumn,9
515,2022-09-02,283.0,8,18.91830133,36.07559488,4,1,7.659761939,Beginner,Dairy,Autumn,9
516,2022-09-03,222.0,10,23.33779813,80.82836938,5,0,36.08268418,Beginner,Meat,Autumn,9
517,2022-09-03,222.0,10,23.33779813,80.82836938,5,0,36.08268418,Beginner,Meat,Autumn,9
518,2022-09-04,354.0,6,29.54475825,61.86512069,6,0,37.79538,Expert,Meat,Autumn,9
519,2022-09-04,354.0,6,29.54475825,61.86512069,6,0,37.79538,Expert,Meat,Autumn,9
520,2022-09-05,393.0,14,27.63463985,80.5034017,0,0,7.113784599,Beginner,Meat,Autumn,9
521,2022-09-05,393.0,14,27.63463985,80.5034017,0,0,7.113784599,Beginner,Meat,Autumn,9
522,2022-09-07,424.0,15,31.60540444,63.58130669,2,0,9.101328775,Intermediate,Grains,Autumn,9
523,2022-09-07,424.0,15,31.60540444,63.58130669,2,0,9.101328775,Intermediate,Grains,Autumn,9
